Participant,Trial,Condition,Correctness,SerPos,Modality,RT1,RT2,RT3,SwitchCon,Switch,TypedTime,SpokenTime,SwitchTime,Prestime,SumRT,SumGlobRT,missing,SumPrestime,CLlocal,CLglobal,check,SP2,SP3,SP4,SP5,SPlinear,SPquad,Glob1,Glob2,Glob3,Local1,Local2,Local1retro,Local1pro,Local2retro,Local2pro
1,42,9,1,3,2,0.747,0.71, ,3,0,0.9776,0.67,0.293,2.01,1.457,8.304,0,11.5588,0.724875622,0.718413676,0,0,1,0,0,0,-0.535,0,0,1,0,0,0,0,1,0
1,42,9,0,4,1,0.895,0.599,0.635,2,1,0.9776,0.67,0.293,3.2258,2.129,8.304,0,11.5588,0.65999132,0.718413676,0,0,0,1,0,0.316,-0.267,0,0,1,0,1,0,0,0,0
1,42,9,1,5,2, ,0.656,0.601,1,1,0.9776,0.67,0.293,2.303,1.257,8.304,0,11.5588,0.545809813,0.718413676,0,0,0,0,1,0.632,0.535,0,0,1,0,0,0,0,0,1
1,43,5,1,1,1,0.714,0.557,0.592,2,0,0.9776,0.67,0.293,2.9328,1.863,8.895,0,14.0342,0.635229133,0.633808838,0,0,0,0,0,-0.632,0.535,1,1,0,0,0,0,0,0,0
1,43,5,1,2,1,0.594,0.475,0.588,4,0,0.9776,0.67,0.293,2.9328,1.657,8.895,0,14.0342,0.564989089,0.633808838,0,1,0,0,0,-0.316,-0.267,1,1,0,0,0,0,0,0,0
1,43,5,1,3,1,0.667,0.587,0.584,4,0,0.9776,0.67,0.293,2.9328,1.838,8.895,0,14.0342,0.626704855,0.633808838,0,0,1,0,0,0,-0.535,1,1,0,0,0,0,0,0,0
1,43,5,1,4,1,0.74,0.604,0.408,4,0,0.9776,0.67,0.293,2.9328,1.752,8.895,0,14.0342,0.597381342,0.633808838,0,0,0,1,0,0.316,-0.267,1,1,0,0,0,1,0,0,0
1,43,5,1,5,2,0.601,0.585,0.599,1,1,0.9776,0.67,0.293,2.303,1.785,8.895,0,14.0342,0.775075988,0.633808838,0,0,0,0,1,0.632,0.535,1,1,0,1,0,0,0,0,0
1,44,3,1,1,1,0.752,0.673,0.631,2,0,0.9776,0.67,0.293,2.9328,2.056,9.089,0,14.3272,0.701036552,0.634387738,0,0,0,0,0,-0.632,0.535,1,1,0,0,0,0,0,0,0
1,44,3,1,2,1,0.633,0.592,0.55,4,0,0.9776,0.67,0.293,2.9328,1.775,9.089,0,14.3272,0.605223677,0.634387738,0,1,0,0,0,-0.316,-0.267,1,1,0,0,0,1,0,0,0
1,44,3,1,3,2,0.695,0.694, ,1,1,0.9776,0.67,0.293,2.303,1.389,9.089,0,14.3272,0.603126357,0.634387738,0,0,1,0,0,0,-0.535,1,1,0,1,0,0,0,0,0
1,44,3,0,4,1,0.692,0.705,0.702,2,1,0.9776,0.67,0.293,3.2258,2.099,9.089,0,14.3272,0.650691301,0.634387738,0,0,0,1,0,0.316,-0.267,1,1,0,0,0,0,1,0,0
1,44,3,0,5,1,0.688,0.531,0.551,4,0,0.9776,0.67,0.293,2.9328,1.77,9.089,0,14.3272,0.603518822,0.634387738,0,0,0,0,1,0.632,0.535,1,1,0,0,0,0,0,0,0
1,45,9,1,1,2,0.634,0.692, ,1,0,0.9776,0.67,0.293,2.01,1.326,7.85,0,11.5588,0.659701493,0.679136243,0,0,0,0,0,-0.632,0.535,0,0,1,0,0,0,0,0,0
1,45,9,1,2,2,0.8,0.73, ,3,0,0.9776,0.67,0.293,2.01,1.53,7.85,0,11.5588,0.76119403,0.679136243,0,1,0,0,0,-0.316,-0.267,0,0,1,0,0,0,0,0,0
1,45,9,1,3,2,0.698,0.696, ,3,0,0.9776,0.67,0.293,2.01,1.394,7.85,0,11.5588,0.693532338,0.679136243,0,0,1,0,0,0,-0.535,0,0,1,0,0,0,0,1,0
1,45,9,1,4,1,0.819,0.562,0.662,2,1,0.9776,0.67,0.293,3.2258,2.043,7.85,0,11.5588,0.633331267,0.679136243,0,0,0,1,0,0.316,-0.267,0,0,1,0,1,0,0,0,0
1,45,9,0,5,2,0.604,0.429,0.524,1,1,0.9776,0.67,0.293,2.303,1.557,7.85,0,11.5588,0.676074685,0.679136243,0,0,0,0,1,0.632,0.535,0,0,1,0,0,0,0,0,1
1,46,8,1,1,2,0.694,0.588,0.471,3,0,0.9776,0.67,0.293,2.01,1.753,8.812,0,11.5588,0.872139303,0.762362875,0,0,0,0,0,-0.632,0.535,0,0,1,0,0,0,0,0,0
1,46,8,1,2,2,0.602,0.534,0.456,3,0,0.9776,0.67,0.293,2.01,1.592,8.812,0,11.5588,0.792039801,0.762362875,0,1,0,0,0,-0.316,-0.267,0,0,1,0,0,0,0,1,0
1,46,8,1,3,1,0.693,0.591,0.588,2,1,0.9776,0.67,0.293,3.2258,1.872,8.812,0,11.5588,0.580321161,0.762362875,0,0,1,0,0,0,-0.535,0,0,1,0,1,0,0,0,0
1,46,8,1,4,2,0.695,0.791,0.529,1,1,0.9776,0.67,0.293,2.303,2.015,8.812,0,11.5588,0.874945723,0.762362875,0,0,0,1,0,0.316,-0.267,0,0,1,0,0,0,0,0,1
1,46,8,1,5,2,0.693,0.474,0.413,3,0,0.9776,0.67,0.293,2.01,1.58,8.812,0,11.5588,0.786069652,0.762362875,0,0,0,0,1,0.632,0.535,0,0,1,0,0,0,0,0,0
1,47,9,1,1,2,0.708,0.574,0.499,3,0,0.9776,0.67,0.293,2.01,1.781,8.32,0,11.5588,0.886069652,0.719797903,0,0,0,0,0,-0.632,0.535,0,0,1,0,0,0,0,0,0
1,47,9,1,2,2,0.692,0.579,0.542,3,0,0.9776,0.67,0.293,2.01,1.813,8.32,0,11.5588,0.90199005,0.719797903,0,1,0,0,0,-0.316,-0.267,0,0,1,0,0,0,0,0,0
1,47,9,1,3,2,0.561,0.508,0.526,3,0,0.9776,0.67,0.293,2.01,1.595,8.32,0,11.5588,0.793532338,0.719797903,0,0,1,0,0,0,-0.535,0,0,1,0,0,0,0,1,0
1,47,9,1,4,1,0.978,0.528,0.563,2,1,0.9776,0.67,0.293,3.2258,2.069,8.32,0,11.5588,0.641391283,0.719797903,0,0,0,1,0,0.316,-0.267,0,0,1,0,1,0,0,0,0
1,47,9,1,5,2, ,0.523,0.539,1,1,0.9776,0.67,0.293,2.303,1.062,8.32,0,11.5588,0.461137647,0.719797903,0,0,0,0,1,0.632,0.535,0,0,1,0,0,0,0,0,1
1,48,7,1,1,2,0.552,0.579,0.52,3,0,0.9776,0.67,0.293,2.01,1.651,9.388,0,11.5588,0.821393035,0.812195038,0,0,0,0,0,-0.632,0.535,0,0,1,0,0,0,0,1,0
1,48,7,0,2,1,0.978,0.584,0.542,2,1,0.9776,0.67,0.293,3.2258,2.104,9.388,0,11.5588,0.652241304,0.812195038,0,1,0,0,0,-0.316,-0.267,0,0,1,0,1,0,0,0,0
1,48,7,0,3,2,0.699,0.69,0.593,1,1,0.9776,0.67,0.293,2.303,1.982,9.388,0,11.5588,0.860616587,0.812195038,0,0,1,0,0,0,-0.535,0,0,1,0,0,0,0,0,1
1,48,7,1,4,2,0.691,0.694,0.592,3,0,0.9776,0.67,0.293,2.01,1.977,9.388,0,11.5588,0.98358209,0.812195038,0,0,0,1,0,0.316,-0.267,0,0,1,0,0,0,0,0,0
1,48,7,1,5,2,0.696,0.535,0.443,3,0,0.9776,0.67,0.293,2.01,1.674,9.388,0,11.5588,0.832835821,0.812195038,0,0,0,0,1,0.632,0.535,0,0,1,0,0,0,0,0,0
3,1,3,0,1,1,0.749,0.55,0.626,5,0,0.9369,0.6759,0.3623,2.8107,1.925,10.795,1,13.9951,0.684882769,0.771341398,0,0,0,0,0,-0.632,0.535,1,1,0,0,0,0,0,0,0
3,1,3,0,2,1,0.781,0.78,0.663,4,0,0.9369,0.6759,0.3623,2.8107,2.224,10.795,1,13.9951,0.791261963,0.771341398,0,1,0,0,0,-0.316,-0.267,1,1,0,0,0,1,0,0,0
3,1,3,0,3,2, , , ,1,1,0.9369,0.6759,0.3623,2.39, ,10.795,1,13.9951, ,0.771341398,0,0,1,0,0,0,-0.535,1,1,0,1,0,0,0,0,0
3,1,3,0,4,1,0.757,0.547,0.7,2,1,0.9369,0.6759,0.3623,3.173,2.004,10.795,1,13.9951,0.631578947,0.771341398,0,0,0,1,0,0.316,-0.267,1,1,0,0,0,0,1,0,0
3,1,3,1,5,1,0.879,0.822,0.782,4,0,0.9369,0.6759,0.3623,2.8107,2.483,10.795,1,13.9951,0.883409827,0.771341398,0,0,0,0,1,0.632,0.535,1,1,0,0,0,0,0,0,0
3,2,11,1,1,1,0.937,0.691,0.636,4,0,0.9369,0.6759,0.3623,2.8107,2.264,10.654,0,14.0535,0.805493293,0.758102964,0,0,0,0,0,-0.632,0.535,1,0,0,0,0,0,0,0,0
3,2,11,0,2,1,0.793,0.714,0.752,4,0,0.9369,0.6759,0.3623,2.8107,2.259,10.654,0,14.0535,0.803714377,0.758102964,0,1,0,0,0,-0.316,-0.267,1,0,0,0,0,0,0,0,0
3,2,11,1,3,1,0.753,0.636,0.751,4,0,0.9369,0.6759,0.3623,2.8107,2.14,10.654,0,14.0535,0.76137617,0.758102964,0,0,1,0,0,0,-0.535,1,0,0,0,0,0,0,0,0
3,2,11,0,4,1,0.675,0.635,0.749,4,0,0.9369,0.6759,0.3623,2.8107,2.059,10.654,0,14.0535,0.732557726,0.758102964,0,0,0,1,0,0.316,-0.267,1,0,0,0,0,0,0,0,0
3,2,11,1,5,1,0.774,0.657,0.501,4,0,0.9369,0.6759,0.3623,2.8107,1.932,10.654,0,14.0535,0.687373252,0.758102964,0,0,0,0,1,0.632,0.535,1,0,0,0,0,0,0,0,0
3,3,1,1,1,2,0.68,0.641,0.62,1,0,0.9369,0.6759,0.3623,2.0277,1.941,10.048,0,13.6328,0.957242196,0.737045948,0,0,0,0,0,-0.632,0.535,1,1,0,1,0,0,0,0,0
3,3,1,0,2,1,0.867,0.581,0.682,2,1,0.9369,0.6759,0.3623,3.173,2.13,10.048,0,13.6328,0.671289001,0.737045948,0,1,0,0,0,-0.316,-0.267,1,1,0,0,0,0,1,0,0
3,3,1,0,3,1,0.722,0.682,0.604,4,0,0.9369,0.6759,0.3623,2.8107,2.008,10.048,0,13.6328,0.71441278,0.737045948,0,0,1,0,0,0,-0.535,1,1,0,0,0,0,0,0,0
3,3,1,0,4,1,0.76,0.642,0.602,4,0,0.9369,0.6759,0.3623,2.8107,2.004,10.048,0,13.6328,0.712989647,0.737045948,0,0,0,1,0,0.316,-0.267,1,1,0,0,0,0,0,0,0
3,3,1,0,5,1,0.704,0.612,0.649,4,0,0.9369,0.6759,0.3623,2.8107,1.965,10.048,0,13.6328,0.6991141,0.737045948,0,0,0,0,1,0.632,0.535,1,1,0,0,0,0,0,0,0
3,4,4,0,1,1,0.863,0.553,0.59,4,0,0.9369,0.6759,0.3623,2.8107,2.006,9.894,0,13.9951,0.713701213,0.706961722,0,0,0,0,0,-0.632,0.535,1,1,0,0,0,0,0,0,0
3,4,4,0,2,1,0.746,0.745,0.937,4,0,0.9369,0.6759,0.3623,2.8107,2.428,9.894,0,13.9951,0.863841748,0.706961722,0,1,0,0,0,-0.316,-0.267,1,1,0,0,0,0,0,0,0
3,4,4,0,3,1,0.746,0.629,0.589,4,0,0.9369,0.6759,0.3623,2.8107,1.964,9.894,0,13.9951,0.698758316,0.706961722,0,0,1,0,0,0,-0.535,1,1,0,0,0,1,0,0,0
3,4,4,0,4,2,0.631,0.479,0.418,1,1,0.9369,0.6759,0.3623,2.39,1.528,9.894,0,13.9951,0.639330544,0.706961722,0,0,0,1,0,0.316,-0.267,1,1,0,1,0,0,0,0,0
3,4,4,1,5,1,0.68,0.664,0.624,2,1,0.9369,0.6759,0.3623,3.173,1.968,9.894,0,13.9951,0.620233218,0.706961722,0,0,0,0,1,0.632,0.535,1,1,0,0,0,0,1,0,0
3,5,6,0,1,1,0.747,0.707,0.616,4,0,0.9369,0.6759,0.3623,2.8107,2.07,8.617,0,11.2838,0.736471342,0.763661178,0,0,0,0,0,-0.632,0.535,0,0,1,0,1,0,0,0,0
3,5,6,0,2,2,0.546,0.493,0.414,1,1,0.9369,0.6759,0.3623,2.39,1.453,8.617,0,11.2838,0.607949791,0.763661178,0,1,0,0,0,-0.316,-0.267,0,0,1,0,0,0,0,0,1
3,5,6,0,3,2,0.562,0.591,0.59,3,0,0.9369,0.6759,0.3623,2.0277,1.743,8.617,0,11.2838,0.859594615,0.763661178,0,0,1,0,0,0,-0.535,0,0,1,0,0,0,0,0,0
3,5,6,0,4,2,0.51,0.483,0.541,3,0,0.9369,0.6759,0.3623,2.0277,1.534,8.617,0,11.2838,0.756522168,0.763661178,0,0,0,1,0,0.316,-0.267,0,0,1,0,0,0,0,0,0
3,5,6,1,5,2,0.65,0.618,0.549,3,0,0.9369,0.6759,0.3623,2.0277,1.817,8.617,0,11.2838,0.896089165,0.763661178,0,0,0,0,1,0.632,0.535,0,0,1,0,0,0,0,0,0
3,6,12,0,1,2,0.613,0.64,0.509,3,0,0.9369,0.6759,0.3623,2.0277,1.762,7.412,0,10.1385,0.868964837,0.731074617,0,0,0,0,0,-0.632,0.535,0,0,0,0,0,0,0,0,0
3,6,12,0,2,2,0.498,0.466,0.434,3,0,0.9369,0.6759,0.3623,2.0277,1.398,7.412,0,10.1385,0.689451102,0.731074617,0,1,0,0,0,-0.316,-0.267,0,0,0,0,0,0,0,0,0
3,6,12,0,3,2,0.463,0.446, ,3,0,0.9369,0.6759,0.3623,2.0277,0.909,7.412,0,10.1385,0.448291167,0.731074617,0,0,1,0,0,0,-0.535,0,0,0,0,0,0,0,0,0
3,6,12,0,4,2,0.521,0.53,0.464,3,0,0.9369,0.6759,0.3623,2.0277,1.515,7.412,0,10.1385,0.747151946,0.731074617,0,0,0,1,0,0.316,-0.267,0,0,0,0,0,0,0,0,0
3,6,12,0,5,2,0.64,0.661,0.527,3,0,0.9369,0.6759,0.3623,2.0277,1.828,7.412,0,10.1385,0.901514031,0.731074617,0,0,0,0,1,0.632,0.535,0,0,0,0,0,0,0,0,0
3,7,4,0,1,1,0.864,0.669,0.509,2,0,0.9369,0.6759,0.3623,2.8107,2.042,9.959,0,13.9951,0.72650941,0.711606205,0,0,0,0,0,-0.632,0.535,1,1,0,0,0,0,0,0,0
3,7,4,0,2,1,0.511,0.509,0.686,4,0,0.9369,0.6759,0.3623,2.8107,1.706,9.959,0,13.9951,0.606966236,0.711606205,0,1,0,0,0,-0.316,-0.267,1,1,0,0,0,0,0,0,0
3,7,4,0,3,1,0.92,0.764,0.646,4,0,0.9369,0.6759,0.3623,2.8107,2.33,9.959,0,13.9951,0.828974988,0.711606205,0,0,1,0,0,0,-0.535,1,1,0,0,0,1,0,0,0
3,7,4,1,4,2,0.632,0.53,0.623,1,1,0.9369,0.6759,0.3623,2.39,1.785,9.959,0,13.9951,0.746861925,0.711606205,0,0,0,1,0,0.316,-0.267,1,1,0,1,0,0,0,0,0
3,7,4,1,5,1,0.813,0.642,0.641,2,1,0.9369,0.6759,0.3623,3.173,2.096,9.959,0,13.9951,0.66057359,0.711606205,0,0,0,0,1,0.632,0.535,1,1,0,0,0,0,1,0,0
3,8,6,1,1,1,0.937,0.614,0.69,4,0,0.9369,0.6759,0.3623,2.8107,2.241,9.222,0,11.2838,0.797310279,0.817277867,0,0,0,0,0,-0.632,0.535,0,0,1,0,1,0,0,0,0
3,8,6,0,2,2,0.575,0.457,0.484,1,1,0.9369,0.6759,0.3623,2.39,1.516,9.222,0,11.2838,0.634309623,0.817277867,0,1,0,0,0,-0.316,-0.267,0,0,1,0,0,0,0,0,1
3,8,6,0,3,2,0.532,0.603,0.505,3,0,0.9369,0.6759,0.3623,2.0277,1.64,9.222,0,11.2838,0.808798146,0.817277867,0,0,1,0,0,0,-0.535,0,0,1,0,0,0,0,0,0
3,8,6,1,4,2,0.681,0.561,0.651,3,0,0.9369,0.6759,0.3623,2.0277,1.893,9.222,0,11.2838,0.933570055,0.817277867,0,0,0,1,0,0.316,-0.267,0,0,1,0,0,0,0,0,0
3,8,6,1,5,2,0.68,0.68,0.572,3,0,0.9369,0.6759,0.3623,2.0277,1.932,9.222,0,11.2838,0.952803669,0.817277867,0,0,0,0,1,0.632,0.535,0,0,1,0,0,0,0,0,0
3,9,8,1,1,2,0.576,0.663,0.532,3,0,0.9369,0.6759,0.3623,2.0277,1.771,9.534,0,11.6461,0.873403363,0.818643151,0,0,0,0,0,-0.632,0.535,0,0,1,0,0,0,0,0,0
3,9,8,1,2,2,0.604,0.392,0.413,3,0,0.9369,0.6759,0.3623,2.0277,1.409,9.534,0,11.6461,0.694875968,0.818643151,0,1,0,0,0,-0.316,-0.267,0,0,1,0,0,0,0,1,0
3,9,8,0,3,1,0.937,0.937,0.593,2,1,0.9369,0.6759,0.3623,3.173,2.467,9.534,0,11.6461,0.777497636,0.818643151,0,0,1,0,0,0,-0.535,0,0,1,0,1,0,0,0,0
3,9,8,0,4,2,0.68,0.551,0.541,1,1,0.9369,0.6759,0.3623,2.39,1.772,9.534,0,11.6461,0.741422594,0.818643151,0,0,0,1,0,0.316,-0.267,0,0,1,0,0,0,0,0,1
3,9,8,1,5,2,0.747,0.737,0.631,3,0,0.9369,0.6759,0.3623,2.0277,2.115,9.534,0,11.6461,1.043053706,0.818643151,0,0,0,0,1,0.632,0.535,0,0,1,0,0,0,0,0,0
3,10,5,0,1,1,0.825,0.554,0.746,2,0,0.9369,0.6759,0.3623,2.8107,2.125,11.01125,1,13.6328,0.756039421,0.807702746,0,0,0,0,0,-0.632,0.535,1,1,0,0,0,0,0,0,0
3,10,5,0,2,1,0.825,0.824,0.513,4,0,0.9369,0.6759,0.3623,2.8107,2.162,11.01125,1,13.6328,0.769203401,0.807702746,0,1,0,0,0,-0.316,-0.267,1,1,0,0,0,0,0,0,0
3,10,5,0,3,1,0.786,0.694,0.808,4,0,0.9369,0.6759,0.3623,2.8107,2.288,11.01125,1,13.6328,0.814032092,0.807702746,0,0,1,0,0,0,-0.535,1,1,0,0,0,0,0,0,0
3,10,5,0,4,1,0.81,0.732,0.692,4,0,0.9369,0.6759,0.3623,2.8107,2.234,11.01125,1,13.6328,0.794819796,0.807702746,0,0,0,1,0,0.316,-0.267,1,1,0,0,0,1,0,0,0
3,10,5,1,5,2, , , ,1,1,0.9369,0.6759,0.3623,2.39, ,11.01125,1,13.6328, ,0.807702746,0,0,0,0,1,0.632,0.535,1,1,0,1,0,0,0,0,0
3,11,8,0,1,2,0.645,0.598,0.425,3,0,0.9369,0.6759,0.3623,2.0277,1.668,8.426,0,11.6461,0.822606895,0.723504006,0,0,0,0,0,-0.632,0.535,0,0,1,0,0,0,0,0,0
3,11,8,0,2,2,0.573,0.473,0.442,3,0,0.9369,0.6759,0.3623,2.0277,1.488,8.426,0,11.6461,0.733836366,0.723504006,0,1,0,0,0,-0.316,-0.267,0,0,1,0,0,0,0,1,0
3,11,8,0,3,1,0.797,0.627,0.587,2,1,0.9369,0.6759,0.3623,3.173,2.011,8.426,0,11.6461,0.633785061,0.723504006,0,0,1,0,0,0,-0.535,0,0,1,0,1,0,0,0,0
3,11,8,1,4,2,0.61,0.422,0.432,1,1,0.9369,0.6759,0.3623,2.39,1.464,8.426,0,11.6461,0.612552301,0.723504006,0,0,0,1,0,0.316,-0.267,0,0,1,0,0,0,0,0,1
3,11,8,0,5,2,0.669,0.561,0.565,3,0,0.9369,0.6759,0.3623,2.0277,1.795,8.426,0,11.6461,0.885239434,0.723504006,0,0,0,0,1,0.632,0.535,0,0,1,0,0,0,0,0,0
3,12,3,0,1,1,0.864,0.67,0.63,2,0,0.9369,0.6759,0.3623,2.8107,2.164,10.22625,1,13.9951,0.769914968,0.730702174,0,0,0,0,0,-0.632,0.535,1,1,0,0,0,0,0,0,0
3,12,3,0,2,1,0.786,0.592,0.668,4,0,0.9369,0.6759,0.3623,2.8107,2.046,10.22625,1,13.9951,0.727932543,0.730702174,0,1,0,0,0,-0.316,-0.267,1,1,0,0,0,1,0,0,0
3,12,3,0,3,2, , , ,1,1,0.9369,0.6759,0.3623,2.39, ,10.22625,1,13.9951, ,0.730702174,0,0,1,0,0,0,-0.535,1,1,0,1,0,0,0,0,0
3,12,3,0,4,1,0.722,0.629,0.705,2,1,0.9369,0.6759,0.3623,3.173,2.056,10.22625,1,13.9951,0.647967223,0.730702174,0,0,0,1,0,0.316,-0.267,1,1,0,0,0,0,1,0,0
3,12,3,1,5,1,0.73,0.651,0.534,4,0,0.9369,0.6759,0.3623,2.8107,1.915,10.22625,1,13.9951,0.681324937,0.730702174,0,0,0,0,1,0.632,0.535,1,1,0,0,0,0,0,0,0
3,13,8,1,1,2,0.698,0.591,0.533,1,0,0.9369,0.6759,0.3623,2.0277,1.822,8.336,0,11.6461,0.898555013,0.715776097,0,0,0,0,0,-0.632,0.535,0,0,1,0,0,0,0,0,0
3,13,8,0,2,2,0.531,0.539,0.495,3,0,0.9369,0.6759,0.3623,2.0277,1.565,8.336,0,11.6461,0.771810426,0.715776097,0,1,0,0,0,-0.316,-0.267,0,0,1,0,0,0,0,1,0
3,13,8,0,3,1,0.806,0.713,0.66,2,1,0.9369,0.6759,0.3623,3.173,2.179,8.336,0,11.6461,0.6867318,0.715776097,0,0,1,0,0,0,-0.535,0,0,1,0,1,0,0,0,0
3,13,8,0,4,2,0.703,0.449,0.465,1,1,0.9369,0.6759,0.3623,2.39,1.617,8.336,0,11.6461,0.676569038,0.715776097,0,0,0,1,0,0.316,-0.267,0,0,1,0,0,0,0,0,1
3,13,8,0,5,2, ,0.627,0.526,3,0,0.9369,0.6759,0.3623,2.0277,1.153,8.336,0,11.6461,0.56862455,0.715776097,0,0,0,0,1,0.632,0.535,0,0,1,0,0,0,0,0,0
3,14,11,1,1,1,0.77,0.614,0.536,2,0,0.9369,0.6759,0.3623,2.8107,1.92,10.187,0,14.0535,0.683103853,0.724872807,0,0,0,0,0,-0.632,0.535,1,0,0,0,0,0,0,0,0
3,14,11,0,2,1,0.692,0.614,0.613,4,0,0.9369,0.6759,0.3623,2.8107,1.919,10.187,0,14.0535,0.68274807,0.724872807,0,1,0,0,0,-0.316,-0.267,1,0,0,0,0,0,0,0,0
3,14,11,1,3,1,0.692,0.652,0.69,4,0,0.9369,0.6759,0.3623,2.8107,2.034,10.187,0,14.0535,0.723663144,0.724872807,0,0,1,0,0,0,-0.535,1,0,0,0,0,0,0,0,0
3,14,11,0,4,1,0.692,0.652,0.728,4,0,0.9369,0.6759,0.3623,2.8107,2.072,10.187,0,14.0535,0.737182908,0.724872807,0,0,0,1,0,0.316,-0.267,1,0,0,0,0,0,0,0,0
3,14,11,1,5,1,0.937,0.653,0.652,4,0,0.9369,0.6759,0.3623,2.8107,2.242,10.187,0,14.0535,0.797666062,0.724872807,0,0,0,0,1,0.632,0.535,1,0,0,0,0,0,0,0,0
3,15,9,1,1,2,0.647,0.58,0.542,1,0,0.9369,0.6759,0.3623,2.0277,1.769,8.3475,1,11.6461,0.872417024,0.716763552,0,0,0,0,0,-0.632,0.535,0,0,1,0,0,0,0,0,0
