6	5	0	0	1	1	1	1.239	0.377	0.379	0.571	0.415
6	3	1	1	1	1	1	1.427	0.225	0.263	0.184	0.196
6	5	1	1	1	1	1	1.16	0.377	0.339	0.3	0.343
6	2	1	1	1	1	1	1.217	1.384	0.303	0.225	0.183
6	1	1	1	1	1	1	2.248	0.496	0.339	0.38	0.417
6	3	1	1	1	1	1	1.433	0.532	0.379	0.264	0.38
6	2	1	1	1	1	1	1.28	0.341	0.339	0.299	0.34
6	2	1	1	1	1	1	1.123	0.263	0.183	0.263	0.224
6	3	1	1	1	1	1	1.163	0.224	0.339	0.338	0.299
6	2	1	1	1	1	1	1.167	0.224	0.108	0.148	0.109
6	4	1	1	1	1	1	1.008	0.264	0.264	0.571	0.299
6	5	1	1	1	1	1	1.132	0.38	0.263	0.26	3.827
6	4	1	1	1	1	1	1.245	0.263	0.224	0.184	0.197
6	1	1	1	1	1	1	1.285	3.596	0.224	0.184	0.148
6	5	1	0	0	1	1	1.212	2.702	0.184	0.223	0.148
6	1	1	1	1	1	1	1.243	0.379	1.74	0.223	0.223
7	1	1	1	1	0	0	3.891	0.226	0.574	2.746	0.162
7	5	1	1	1	1	0	2.05	0.225	3.829	11.395	3.445
7	1	1	1	1	0	0	1.929	0.92	0.805	5.342	0.261
7	3	1	0	0	0	0	2.128	7.204	1.153	2.628	0.924
7	4	0	0	0	0	0	8.528	0.106	4.839	0.34	0.184
7	5	1	0	0	0	1	3.452	0.536	0.458	0.194	0.339
7	2	1	1	1	1	0	3.02	0.576	0.613	9.3	2.514
7	2	0	0	1	1	0	6.166	11.238	1.078	1.235	0.302
7	2	1	1	1	0	0	2.945	0.188	0.225	12.094	0.148
7	3	1	1	1	1	1	2.131	0.302	0.425	1.97	0.39
7	1	1	1	1	1	1	1.357	0.147	0.184	0.731	1.348
7	4	1	1	1	1	1	2.097	1.739	0.225	0.304	0.184
7	4	1	1	1	1	1	2.447	2.242	0.534	0.38	0.34
7	4	1	1	1	1	1	2.798	0.34	2.824	0.071	0.416
7	1	1	1	1	1	0	3.669	0.302	1.116	3.482	3.598
7	2	1	1	1	1	1	2.255	0.147	0.187	12.794	0.261
7	4	1	1	1	1	1	1.637	0.224	1.158	0.262	0.184
7	1	1	1	1	1	1	2.762	0.494	3.917	0.343	0.805
7	4	0	0	0	0	0	1.79	0.184	2.359	1.856	0.107
7	3	1	0	0	0	0	3.693	12.987	1.894	0.42	0.762
7	3	1	1	1	1	0	5.591	0.303	8.951	8.097	1.079
7	5	1	1	0	0	0	4.237	3.446	10.893	1.116	4.299
7	5	1	1	0	0	0	1.673	0.302	0.34	4.733	8.526
7	1	1	1	0	0	1	1.826	0.07	1.969	3.058	0.419
7	4	1	1	1	0	1	2.95	0.184	0.303	7.092	0.303
7	4	1	1	1	1	1	1.548	0.147	0.125	7.804	3.405
